Transaction_ID,Date,Store_ID,Product_ID,Quantity_Sold,Current_Stock,Warehouse_Stock,Restock_Quantity,Lead_Time_Days,Damaged_Units,Promotion,Customer_Demand,Expiry_Date,Stockout,Revenue,Profit
TXN00234,2025-05-10,STR001,PRD050,17,81,523,0,6,0,Yes,Medium,2026-03-28,No,115955.64,37153.16
TXN00235,2025-06-16,STR001,PRD022,10,38,379,0,9,0,No,High,2025-10-01,No,49992.7,14007.1
TXN00236,2025-01-16,STR004,PRD045,12,103,155,0,6,0,No,High,2025-03-30,No,65833.56,12835.44
TXN00237,2025-05-10,STR001,PRD051,19,146,226,0,8,0,Yes,Low,2026-01-19,No,40080.31,5433.24
TXN00238,2025-04-23,STR002,PRD039,11,123,585,0,8,0,Yes,Medium,2025-11-29,No,34513.27,11483.56
TXN00239,2025-03-14,STR001,PRD033,22,77,468,0,4,1,No,High,2026-02-13,No,80287.02,15641.56
TXN00240,2025-01-14,STR003,PRD036,17,185,696,0,9,1,No,Low,2025-07-31,No,62991.29,18459.45
TXN00241,2025-01-25,STR004,PRD021,11,131,744,0,6,1,No,Medium,2025-07-03,No,27449.4,5011.05
TXN00242,2025-06-18,STR003,PRD012,11,235,978,0,5,0,Yes,Medium,2025-08-28,No,27769.61,5910.41
TXN00243,2025-05-30,STR002,PRD045,21,148,194,0,6,0,No,Medium,2026-05-30,No,115208.73,22462.02
TXN00244,2025-06-28,STR004,PRD038,18,151,451,0,3,2,Yes,High,2025-09-09,No,85558.32,22589.64
TXN00245,2025-03-21,STR001,PRD031,34,62,708,0,5,0,No,Low,2026-01-14,No,107937.08,34515.1
TXN00246,2025-01-24,STR002,PRD006,39,132,483,0,5,0,No,Low,2025-08-27,No,160476.03,45899.88
TXN00247,2025-03-21,STR003,PRD047,18,28,399,74,8,2,No,Low,2025-08-13,No,99159.66,20113.74
TXN00248,2025-02-05,STR002,PRD042,13,26,352,39,4,0,Yes,High,2025-12-08,No,81887.26,23926.63
TXN00249,2025-05-15,STR001,PRD061,7,2,394,189,8,1,Yes,High,2025-12-23,Yes,30603.65,7122.64
TXN00250,2025-02-09,STR004,PRD057,23,18,901,66,4,0,Yes,High,2025-10-21,No,78234.27,19956.18
TXN00251,2025-01-12,STR003,PRD060,17,88,423,0,4,1,Yes,Medium,2025-12-20,No,26657.7,5485.73
TXN00252,2025-03-14,STR003,PRD043,15,177,816,0,5,0,No,Low,2026-01-11,No,59080.95,9393.15
TXN00253,2025-03-03,STR004,PRD038,15,64,878,0,3,1,No,Low,2025-10-07,No,71298.6,18824.7
TXN00254,2025-06-23,STR001,PRD041,22,220,634,0,6,1,No,Medium,2025-12-14,No,10919.48,3132.36
TXN00255,2025-04-08,STR003,PRD059,18,110,590,0,4,1,No,Low,2025-08-18,No,118785.06,34799.04
TXN00256,2025-06-04,STR001,PRD002,25,198,306,0,4,2,Yes,High,2026-03-07,No,43487.5,7212.75
TXN00257,2025-04-06,STR002,PRD025,35,204,155,0,4,0,Yes,Medium,2025-06-17,No,238081.9,64805.3
TXN00258,2025-02-11,STR001,PRD040,13,56,977,135,8,0,Yes,Medium,2025-04-28,No,25880.27,6618.82
TXN00259,2025-02-26,STR003,PRD051,17,192,511,0,8,0,No,Low,2025-10-26,No,35861.33,4861.32
TXN00260,2025-01-14,STR001,PRD007,41,87,432,0,6,0,Yes,Medium,2025-03-26,No,143957.56,26647.54
TXN00261,2025-04-06,STR004,PRD016,21,36,78,0,4,0,No,Low,2026-04-03,No,119607.18,25913.16
TXN00262,2025-03-27,STR001,PRD035,15,187,199,0,5,0,Yes,Low,2025-09-19,No,29926.05,9963.9
TXN00263,2025-05-01,STR001,PRD050,7,171,901,0,6,0,Yes,High,2026-01-26,No,47746.44,15298.36
TXN00264,2025-04-25,STR002,PRD016,15,142,55,0,4,1,Yes,Low,2025-10-03,No,85433.7,18509.4
TXN00265,2025-02-25,STR002,PRD060,14,199,203,0,4,0,No,Low,2025-08-21,No,21953.4,4517.66
TXN00266,2025-03-02,STR004,PRD002,29,2,294,32,4,0,No,High,2026-02-13,Yes,50445.5,8366.79
TXN00267,2025-04-28,STR002,PRD020,14,2,906,48,5,1,No,High,2026-02-26,Yes,49075.6,15041.18
TXN00268,2025-01-05,STR001,PRD012,17,144,577,0,5,0,Yes,High,2025-04-18,No,42916.67,9134.27
TXN00269,2025-03-16,STR002,PRD024,19,90,51,0,6,1,No,Low,2026-02-01,No,36155.1,8593.51
TXN00270,2025-04-17,STR003,PRD020,16,31,730,0,5,0,Yes,High,2025-11-17,No,56086.4,17189.92
TXN00271,2025-01-18,STR002,PRD059,15,229,588,0,4,0,Yes,Medium,2025-10-15,No,98987.55,28999.2
TXN00272,2025-01-12,STR003,PRD046,16,146,446,0,6,0,No,Medium,2025-02-19,No,82448.8,20349.28
TXN00273,2025-04-02,STR003,PRD036,14,187,119,0,9,1,No,Low,2026-03-19,No,51875.18,15201.9
TXN00274,2025-01-27,STR003,PRD018,14,183,645,0,9,0,No,Low,2025-03-20,No,82316.92,27249.04
TXN00275,2025-04-01,STR004,PRD027,40,46,883,0,4,1,Yes,High,2025-12-24,No,194228.4,36340.4
TXN00276,2025-06-28,STR001,PRD029,39,122,236,0,5,0,Yes,Low,2026-03-19,No,74553.18,24180.0
TXN00277,2025-01-10,STR001,PRD037,20,55,94,71,6,0,Yes,Low,2025-07-20,No,22334.2,6027.2
TXN00278,2025-03-21,STR002,PRD006,31,70,884,0,5,1,No,Medium,2025-05-08,No,127557.87,36484.52
TXN00279,2025-06-15,STR004,PRD064,17,31,415,93,5,0,Yes,High,2025-12-31,No,60065.08,7948.69
TXN00280,2025-03-11,STR004,PRD042,11,20,497,114,4,1,No,High,2025-11-21,No,69289.22,20245.61
TXN00281,2025-04-09,STR004,PRD057,9,77,241,0,4,1,No,High,2026-01-18,No,30613.41,7808.94
TXN00282,2025-04-05,STR001,PRD029,31,37,794,41,5,0,No,Low,2025-12-11,No,59260.22,19220.0
TXN00283,2025-06-04,STR004,PRD013,15,195,234,0,4,2,No,Medium,2025-08-25,No,86295.45,24892.95
TXN00284,2025-01-21,STR001,PRD064,18,65,726,0,5,0,No,Medium,2025-10-06,No,63598.32,8416.26
TXN00285,2025-06-04,STR001,PRD022,12,171,486,0,9,0,Yes,High,2026-02-16,No,59991.24,16808.52
TXN00286,2025-03-31,STR003,PRD010,15,99,93,0,9,2,No,High,2025-12-08,No,29518.95,5428.95
TXN00287,2025-03-12,STR002,PRD049,13,150,860,0,4,0,Yes,Low,2026-03-03,No,67594.28,17104.88
TXN00288,2025-04-14,STR001,PRD015,14,79,575,0,9,0,Yes,Low,2025-07-26,No,58366.7,17842.44
TXN00289,2025-06-05,STR004,PRD055,18,155,850,0,6,0,No,Low,2025-09-07,No,54618.84,8103.96
TXN00290,2025-01-18,STR003,PRD053,11,49,425,185,4,0,No,Medium,2025-12-04,No,22467.5,3268.98
TXN00291,2025-01-09,STR004,PRD062,8,146,207,0,4,0,No,Medium,2025-08-17,No,23963.36,4587.52
TXN00292,2025-04-24,STR004,PRD014,14,181,128,0,6,0,Yes,High,2025-11-27,No,18282.74,5869.22
TXN00293,2025-04-12,STR004,PRD059,10,70,715,0,4,0,No,Low,2025-07-09,No,65991.7,19332.8
TXN00294,2025-01-07,STR002,PRD038,13,175,240,0,3,1,No,High,2025-08-23,No,61792.12,16314.74
TXN00295,2025-05-24,STR003,PRD020,14,16,843,87,5,1,No,High,2026-02-06,No,49075.6,15041.18
TXN00296,2025-02-24,STR002,PRD030,39,34,988,197,8,2,No,Low,2025-05-27,No,175451.64,32157.84
TXN00297,2025-02-04,STR003,PRD031,23,92,226,0,5,0,No,Low,2025-08-16,No,73016.26,23348.45
TXN00298,2025-06-20,STR002,PRD044,11,77,776,0,5,1,Yes,High,2026-04-23,No,13211.33,1734.59
TXN00299,2025-03-16,STR002,PRD030,22,195,211,0,8,1,Yes,Medium,2025-12-31,No,98972.72,18140.32
TXN00300,2025-02-27,STR001,PRD013,10,21,861,71,4,0,Yes,Low,2025-12-06,No,57530.3,16595.3
TXN00301,2025-01-07,STR003,PRD012,13,79,617,0,5,3,No,Medium,2025-11-15,No,32818.63,6985.03
TXN00302,2025-02-03,STR002,PRD049,15,141,955,0,4,0,Yes,Low,2025-08-10,No,77993.4,19736.4
TXN00303,2025-04-12,STR002,PRD007,42,92,470,0,6,1,No,High,2025-06-18,No,147468.72,27297.48
TXN00304,2025-02-02,STR002,PRD014,17,231,374,0,6,0,Yes,Medium,2025-10-28,No,22200.47,7126.91
TXN00305,2025-06-24,STR001,PRD019,13,119,402,0,4,1,Yes,High,2026-06-16,No,21482.76,3359.2
TXN00306,2025-05-31,STR001,PRD030,24,172,182,0,8,3,No,High,2025-07-28,No,107970.24,19789.44
TXN00307,2025-02-01,STR002,PRD043,7,125,206,0,5,0,No,Low,2025-05-24,No,27571.11,4383.47
TXN00308,2025-03-24,STR003,PRD059,10,229,776,0,4,1,Yes,Medium,2026-01-13,No,65991.7,19332.8
TXN00309,2025-03-14,STR004,PRD003,27,37,251,0,4,3,No,Low,2026-02-27,No,137413.53,43440.3
TXN00310,2025-03-19,STR001,PRD050,15,142,596,0,6,1,Yes,High,2026-03-12,No,102313.8,32782.2
TXN00311,2025-02-13,STR004,PRD021,16,135,644,0,6,1,Yes,Low,2026-01-28,No,39926.4,7288.8
TXN00312,2025-06-04,STR004,PRD029,30,185,996,0,5,0,Yes,Low,2025-08-14,No,57348.6,18600.0
TXN00313,2025-01-12,STR002,PRD003,40,157,640,0,4,0,No,High,2025-05-29,No,203575.6,64356.0
TXN00314,2025-05-27,STR003,PRD039,12,94,682,0,8,1,Yes,Medium,2026-05-13,No,37650.84,12527.52
TXN00315,2025-05-20,STR004,PRD049,14,60,359,184,4,0,No,Low,2026-01-12,No,72793.84,18420.64
TXN00316,2025-03-18,STR004,PRD061,19,97,124,0,8,0,Yes,Low,2025-11-28,No,83067.05,19332.88
TXN00317,2025-04-17,STR001,PRD026,36,82,258,0,9,0,No,High,2025-07-29,No,60595.92,12637.08
TXN00318,2025-03-22,STR001,PRD062,13,207,785,0,4,0,No,High,2025-10-14,No,38940.46,7454.72
TXN00319,2025-04-13,STR001,PRD013,23,10,577,114,4,0,Yes,Medium,2025-09-13,No,132319.69,38169.19
TXN00320,2025-04-30,STR004,PRD055,16,15,510,88,6,0,Yes,Low,2025-07-18,No,48550.08,7203.52
TXN00321,2025-01-13,STR001,PRD015,17,57,934,118,9,1,No,Low,2025-05-04,No,70873.85,21665.82
TXN00322,2025-03-25,STR002,PRD036,6,233,641,0,9,0,No,Low,2025-07-14,No,22232.22,6515.1
TXN00323,2025-05-08,STR003,PRD023,19,112,528,0,4,0,No,Medium,2026-02-16,No,72709.39,12613.91
TXN00324,2025-01-06,STR001,PRD029,17,224,452,0,5,0,No,Low,2025-05-26,No,32497.54,10540.0
TXN00325,2025-05-30,STR003,PRD043,12,78,99,0,5,2,Yes,Medium,2026-03-09,No,47264.76,7514.52
TXN00326,2025-06-02,STR002,PRD022,12,213,913,0,9,2,No,Medium,2026-04-02,No,59991.24,16808.52
TXN00327,2025-01-03,STR001,PRD028,22,88,187,0,4,0,No,High,2025-08-08,No,115932.52,26090.68
TXN00328,2025-04-14,STR004,PRD031,37,0,102,122,5,0,Yes,Medium,2026-02-21,Yes,117460.94,37560.55
TXN00329,2025-03-15,STR003,PRD047,13,5,566,118,8,0,No,High,2025-09-04,Yes,71615.31,14526.59
TXN00330,2025-06-09,STR003,PRD020,20,154,675,0,5,0,Yes,Low,2025-08-27,No,70108.0,21487.4
TXN00331,2025-04-11,STR002,PRD060,14,81,863,0,4,1,No,High,2025-11-14,No,21953.4,4517.66
TXN00332,2025-02-06,STR003,PRD015,21,29,571,174,9,0,No,High,2025-03-28,No,87550.05,26763.66
TXN00333,2025-01-12,STR001,PRD019,17,0,780,55,4,2,No,Medium,2025-11-03,Yes,28092.84,4392.8
TXN00334,2025-04-27,STR004,PRD009,14,24,964,175,4,0,Yes,Medium,2026-04-05,No,79788.66,22565.76
TXN00335,2025-03-23,STR004,PRD019,15,26,681,120,4,0,No,High,2025-10-11,No,24787.8,3876.0
TXN00336,2025-05-10,STR001,PRD004,36,100,551,0,4,1,No,Medium,2025-06-17,No,128549.52,17838.36
TXN00337,2025-04-05,STR003,PRD039,15,69,739,0,8,0,Yes,Medium,2026-02-27,No,47063.55,15659.4
TXN00338,2025-03-20,STR004,PRD039,16,187,970,0,8,1,Yes,High,2025-12-17,No,50201.12,16703.36
TXN00339,2025-03-09,STR001,PRD023,13,234,721,0,4,1,Yes,High,2025-05-04,No,49748.53,8630.57
TXN00340,2025-05-30,STR004,PRD007,38,5,694,154,6,1,No,Low,2025-10-31,Yes,133424.08,24697.72
TXN00341,2025-01-09,STR004,PRD005,38,204,767,0,4,0,Yes,Low,2025-02-17,No,66939.28,16490.48
TXN00342,2025-04-23,STR001,PRD007,24,83,205,0,6,1,No,High,2025-09-04,No,84267.84,15598.56
TXN00343,2025-04-16,STR003,PRD009,11,117,843,0,4,0,No,High,2025-06-16,No,62691.09,17730.24
TXN00344,2025-06-30,STR004,PRD006,25,107,262,0,5,0,No,High,2026-03-31,No,102869.25,29423.0
TXN00345,2025-05-15,STR001,PRD040,16,80,371,0,8,0,Yes,Medium,2026-03-13,No,31852.64,8146.24
TXN00346,2025-03-29,STR002,PRD028,37,53,742,0,4,0,No,High,2025-12-31,No,194977.42,43879.78
TXN00347,2025-02-19,STR004,PRD021,17,228,302,0,6,0,No,High,2025-08-20,No,42421.8,7744.35
TXN00348,2025-02-27,STR004,PRD002,27,170,345,0,4,1,Yes,High,2025-12-04,No,46966.5,7789.77
TXN00349,2025-03-23,STR001,PRD021,15,107,407,0,6,1,No,Medium,2025-06-23,No,37431.0,6833.25
TXN00350,2025-05-27,STR003,PRD051,11,162,606,0,8,1,No,Medium,2025-12-19,No,23204.39,3145.56
TXN00351,2025-02-07,STR002,PRD062,18,56,93,0,4,0,No,High,2025-04-18,No,53917.56,10321.92
TXN00352,2025-03-30,STR004,PRD009,18,218,502,0,4,0,No,High,2025-12-30,No,102585.42,29013.12
TXN00353,2025-02-24,STR003,PRD051,15,36,327,157,8,1,No,Low,2025-05-20,No,31642.35,4289.4
TXN00354,2025-06-07,STR003,PRD035,16,173,650,0,5,0,Yes,Low,2025-08-01,No,31921.12,10628.16
TXN00355,2025-06-21,STR003,PRD049,16,215,593,0,4,1,Yes,High,2025-11-17,No,83192.96,21052.16
TXN00356,2025-01-14,STR004,PRD019,21,4,388,125,4,1,No,Low,2025-04-24,Yes,34702.92,5426.4
TXN00357,2025-01-02,STR002,PRD044,16,230,613,0,5,0,Yes,Medium,2026-01-01,No,19216.48,2523.04
TXN00358,2025-05-02,STR001,PRD032,31,135,254,0,4,1,No,Medium,2025-10-25,No,36105.7,5989.2
TXN00359,2025-06-15,STR004,PRD056,10,5,717,42,9,0,Yes,High,2025-08-03,Yes,33476.9,5439.7
TXN00360,2025-02-14,STR004,PRD058,13,93,953,0,8,1,Yes,Low,2025-10-05,No,49235.03,13094.12
TXN00361,2025-05-07,STR001,PRD040,11,36,947,94,8,0,Yes,Low,2025-11-05,No,21898.69,5600.54
TXN00362,2025-05-26,STR001,PRD049,21,133,159,0,4,2,No,Medium,2026-02-12,No,109190.76,27630.96
TXN00363,2025-06-14,STR004,PRD007,39,95,555,0,6,0,Yes,High,2026-03-10,No,136935.24,25347.66
TXN00364,2025-03-11,STR004,PRD055,14,35,388,48,6,2,Yes,High,2025-11-30,No,42481.32,6303.08
TXN00365,2025-06-15,STR004,PRD027,38,145,240,0,4,1,Yes,High,2026-01-03,No,184516.98,34523.38
TXN00366,2025-03-17,STR002,PRD014,18,127,740,0,6,1,Yes,Low,2026-02-22,No,23506.38,7546.14
TXN00367,2025-06-13,STR001,PRD016,8,221,465,0,4,2,No,High,2025-12-27,No,45564.64,9871.68
TXN00368,2025-01-23,STR003,PRD041,15,87,735,0,6,0,Yes,Low,2025-05-04,No,7445.1,2135.7
TXN00369,2025-05-03,STR004,PRD016,15,67,304,0,4,0,Yes,Medium,2025-12-15,No,85433.7,18509.4
TXN00370,2025-03-02,STR004,PRD060,13,101,821,0,4,0,No,Medium,2025-09-02,No,20385.3,4194.97
TXN00371,2025-05-30,STR003,PRD023,10,175,636,0,4,1,Yes,Medium,2026-05-29,No,38268.1,6638.9
TXN00372,2025-04-03,STR003,PRD038,9,168,291,0,3,1,Yes,High,2025-07-02,No,42779.16,11294.82
TXN00373,2025-04-30,STR002,PRD063,16,62,213,0,6,0,No,High,2026-02-11,No,40980.96,10756.96
TXN00374,2025-06-30,STR002,PRD020,16,181,368,0,5,1,Yes,High,2025-12-28,No,56086.4,17189.92
TXN00375,2025-04-05,STR002,PRD008,38,18,186,76,8,1,No,Low,2025-12-23,No,88833.36,27748.36
TXN00376,2025-06-05,STR004,PRD046,14,81,475,0,6,1,No,High,2025-10-24,No,72142.7,17805.62
TXN00377,2025-03-05,STR004,PRD022,13,161,822,0,9,2,Yes,High,2025-11-18,No,64990.51,18209.23
TXN00378,2025-05-16,STR003,PRD024,21,159,420,0,6,1,Yes,High,2025-08-11,No,39960.9,9498.09
TXN00379,2025-01-16,STR002,PRD032,36,195,567,0,4,1,Yes,High,2025-11-16,No,41929.2,6955.2
TXN00380,2025-02-08,STR001,PRD062,15,27,385,0,4,0,No,Low,2025-06-23,No,44931.3,8601.6
TXN00381,2025-05-30,STR004,PRD061,9,116,143,0,8,0,No,Low,2026-02-16,No,39347.55,9157.68
TXN00382,2025-02-03,STR002,PRD022,17,114,475,0,9,0,No,High,2025-04-03,No,84987.59,23812.07
TXN00383,2025-05-24,STR004,PRD032,31,141,876,0,4,0,No,High,2025-07-04,No,36105.7,5989.2
TXN00384,2025-04-12,STR002,PRD023,15,50,813,20,4,0,Yes,High,2025-06-18,No,57402.15,9958.35
TXN00385,2025-01-12,STR002,PRD046,9,99,402,0,6,2,Yes,High,2025-03-13,No,46377.45,11446.47
TXN00386,2025-01-18,STR001,PRD005,37,0,468,93,4,1,Yes,Low,2026-01-11,Yes,65177.72,16056.52
TXN00387,2025-06-15,STR004,PRD028,37,58,962,0,4,1,No,Medium,2026-01-24,No,194977.42,43879.78
TXN00388,2025-04-07,STR004,PRD022,25,0,727,194,9,1,Yes,High,2025-11-01,Yes,124981.75,35017.75
TXN00389,2025-01-31,STR001,PRD020,12,33,600,0,5,0,No,High,2025-05-06,No,42064.8,12892.44
TXN00390,2025-02-27,STR002,PRD029,23,170,73,0,5,0,No,Medium,2026-01-01,No,43967.26,14260.0
TXN00391,2025-04-19,STR004,PRD003,39,58,893,0,4,0,Yes,Low,2026-01-09,No,198486.21,62747.1
TXN00392,2025-03-30,STR003,PRD007,29,41,946,68,6,1,Yes,Low,2025-11-29,No,101823.64,18848.26
TXN00393,2025-06-07,STR001,PRD053,17,179,954,0,4,1,Yes,Low,2025-10-20,No,34722.5,5052.06
TXN00394,2025-01-18,STR002,PRD028,16,136,84,0,4,0,No,High,2025-03-13,No,84314.56,18975.04
TXN00395,2025-03-04,STR002,PRD006,22,80,499,0,5,0,Yes,High,2025-07-23,No,90524.94,25892.24
TXN00396,2025-01-15,STR003,PRD026,21,107,346,0,9,0,Yes,High,2025-12-05,No,35347.62,7371.63
TXN00397,2025-03-23,STR003,PRD014,19,128,662,0,6,1,No,Low,2025-09-23,No,24812.29,7965.37
TXN00398,2025-02-06,STR004,PRD020,11,158,583,0,5,0,Yes,Medium,2025-08-08,No,38559.4,11818.07
TXN00399,2025-03-12,STR004,PRD014,11,4,655,162,6,0,Yes,High,2025-11-15,Yes,14365.01,4611.53
TXN00400,2025-05-23,STR004,PRD058,16,110,98,0,8,1,No,High,2026-01-03,No,60596.96,16115.84
TXN00401,2025-05-15,STR004,PRD051,14,67,476,198,8,1,No,Low,2025-11-14,No,29532.86,4003.44
TXN00402,2025-04-07,STR003,PRD021,21,26,534,157,6,0,Yes,Low,2025-10-07,No,52403.4,9566.55
TXN00403,2025-02-06,STR001,PRD062,14,192,524,0,4,0,Yes,High,2025-10-05,No,41935.88,8028.16
TXN00404,2025-04-17,STR003,PRD045,16,126,592,0,6,0,Yes,Medium,2025-09-18,No,87778.08,17113.92
TXN00405,2025-03-07,STR001,PRD044,19,33,712,104,5,1,Yes,Medium,2025-10-12,No,22819.57,2996.11
TXN00406,2025-01-24,STR001,PRD040,15,122,791,0,8,1,Yes,Low,2025-07-10,No,29861.85,7637.1
TXN00407,2025-04-07,STR003,PRD053,17,155,669,0,4,1,Yes,Low,2025-08-11,No,34722.5,5052.06
TXN00408,2025-05-31,STR003,PRD042,17,168,737,0,4,0,Yes,Medium,2025-10-14,No,107083.34,31288.67
TXN00409,2025-03-27,STR004,PRD005,32,212,980,0,4,1,Yes,Low,2025-08-01,No,56369.92,13886.72
TXN00410,2025-01-31,STR002,PRD024,14,177,822,0,6,0,No,Low,2026-01-05,No,26640.6,6332.06
TXN00411,2025-06-30,STR003,PRD021,16,36,987,121,6,1,Yes,High,2026-01-10,No,39926.4,7288.8
TXN00412,2025-03-14,STR002,PRD063,10,87,527,0,6,0,No,Medium,2025-08-24,No,25613.1,6723.1
TXN00413,2025-04-03,STR003,PRD057,16,115,953,0,4,0,No,Medium,2025-06-22,No,54423.84,13882.56
TXN00414,2025-05-01,STR004,PRD042,9,185,909,0,4,1,No,Low,2025-12-06,No,56691.18,16564.59
TXN00415,2025-03-22,STR001,PRD055,18,87,96,0,6,0,Yes,High,2025-07-04,No,54618.84,8103.96
TXN00416,2025-01-05,STR004,PRD060,18,48,648,161,4,1,No,Medium,2025-04-23,No,28225.8,5808.42
TXN00417,2025-02-20,STR001,PRD042,19,65,438,78,4,0,Yes,Medium,2025-12-28,No,119681.38,34969.69
TXN00418,2025-06-17,STR003,PRD054,10,231,751,0,6,0,No,Medium,2026-03-24,No,34933.4,5267.6
TXN00419,2025-06-14,STR004,PRD040,11,178,552,0,8,0,No,Low,2026-01-10,No,21898.69,5600.54
TXN00420,2025-02-13,STR001,PRD039,17,18,550,159,8,0,Yes,High,2026-02-06,No,53338.69,17747.32
TXN00421,2025-01-16,STR003,PRD008,38,0,887,39,8,0,Yes,Low,2025-09-14,Yes,88833.36,27748.36
TXN00422,2025-02-05,STR001,PRD007,41,18,774,37,6,0,Yes,Low,2025-06-26,No,143957.56,26647.54
TXN00423,2025-05-10,STR001,PRD003,32,63,111,0,4,1,No,High,2026-02-13,No,162860.48,51484.8
TXN00424,2025-01-05,STR002,PRD027,18,118,614,0,4,0,No,Low,2025-02-12,No,87402.78,16353.18
TXN00425,2025-05-16,STR001,PRD019,17,167,331,0,4,0,No,Low,2026-02-27,No,28092.84,4392.8
TXN00426,2025-06-28,STR003,PRD042,15,157,490,0,4,0,Yes,Low,2025-09-15,No,94485.3,27607.65
TXN00427,2025-05-15,STR001,PRD023,11,27,246,81,4,0,No,Medium,2025-10-28,No,42094.91,7302.79
TXN00428,2025-04-12,STR001,PRD023,10,10,465,115,4,1,No,High,2025-09-13,No,38268.1,6638.9
TXN00429,2025-06-28,STR002,PRD017,21,36,357,0,4,1,Yes,High,2026-06-25,No,88433.94,12592.65
TXN00430,2025-01-09,STR004,PRD043,12,11,438,123,5,0,No,High,2025-10-09,No,47264.76,7514.52
TXN00431,2025-01-15,STR002,PRD014,14,149,59,0,6,1,Yes,Low,2025-10-27,No,18282.74,5869.22
TXN00432,2025-04-22,STR001,PRD053,20,145,853,0,4,1,No,High,2025-07-09,No,40850.0,5943.6
TXN00433,2025-05-16,STR001,PRD022,16,219,93,0,9,0,Yes,Low,2026-04-01,No,79988.32,22411.36
TXN00434,2025-05-02,STR003,PRD051,13,56,996,31,8,1,Yes,High,2025-10-22,No,27423.37,3717.48
TXN00435,2025-05-20,STR004,PRD042,15,129,723,0,4,1,Yes,Low,2025-11-27,No,94485.3,27607.65
TXN00436,2025-01-05,STR004,PRD007,22,128,197,0,6,2,No,Low,2025-07-07,No,77245.52,14298.68
TXN00437,2025-02-11,STR001,PRD025,32,29,904,165,4,0,No,High,2025-12-14,No,217674.88,59250.56
TXN00438,2025-03-26,STR002,PRD016,15,83,823,0,4,0,Yes,High,2025-06-04,No,85433.7,18509.4
TXN00439,2025-05-09,STR003,PRD032,36,0,497,45,4,1,Yes,Low,2025-11-29,Yes,41929.2,6955.2
TXN00440,2025-06-04,STR004,PRD053,10,186,678,0,4,1,No,Medium,2025-07-19,No,20425.0,2971.8
TXN00441,2025-06-12,STR001,PRD063,23,46,852,0,6,1,No,Medium,2025-11-05,No,58910.13,15463.13
TXN00442,2025-04-02,STR004,PRD056,14,127,434,0,9,2,No,Low,2026-02-25,No,46867.66,7615.58
TXN00443,2025-06-19,STR001,PRD036,17,80,137,0,9,0,No,Low,2025-08-25,No,62991.29,18459.45
TXN00444,2025-01-22,STR001,PRD049,21,47,439,59,4,1,Yes,High,2025-09-08,No,109190.76,27630.96
TXN00445,2025-03-23,STR004,PRD054,14,78,159,0,6,0,Yes,Low,2025-09-26,No,48906.76,7374.64
TXN00446,2025-04-24,STR001,PRD061,14,78,829,0,8,0,No,Low,2025-07-30,No,61207.3,14245.28
TXN00447,2025-01-23,STR004,PRD045,14,33,509,130,6,0,No,Low,2025-03-07,No,76805.82,14974.68
TXN00448,2025-01-23,STR002,PRD002,32,109,145,0,4,1,No,Medium,2025-02-28,No,55664.0,9232.32
TXN00449,2025-03-16,STR004,PRD051,13,92,447,0,8,0,Yes,High,2026-01-26,No,27423.37,3717.48
TXN00450,2025-03-04,STR003,PRD037,10,136,583,0,6,0,Yes,High,2025-10-14,No,11167.1,3013.6
TXN00451,2025-02-13,STR001,PRD041,7,28,358,88,6,1,No,Medium,2025-05-28,No,3474.38,996.66
TXN00452,2025-01-17,STR001,PRD041,9,33,332,131,6,0,No,Medium,2025-10-21,No,4467.06,1281.42
TXN00453,2025-01-20,STR001,PRD019,12,80,307,0,4,2,Yes,High,2026-01-05,No,19830.24,3100.8
TXN00454,2025-05-07,STR004,PRD016,15,137,681,0,4,0,Yes,Medium,2025-07-30,No,85433.7,18509.4
TXN00455,2025-02-04,STR003,PRD049,7,70,56,0,4,0,No,Medium,2026-01-17,No,36396.92,9210.32
TXN00456,2025-04-08,STR004,PRD057,15,190,932,0,4,2,No,Medium,2025-10-26,No,51022.35,13014.9
TXN00457,2025-04-21,STR002,PRD044,12,196,893,0,5,0,Yes,Medium,2025-11-01,No,14412.36,1892.28
TXN00458,2025-06-04,STR004,PRD012,18,224,761,0,5,0,Yes,Medium,2025-12-11,No,45441.18,9671.58
TXN00459,2025-02-15,STR003,PRD002,32,215,376,0,4,0,No,High,2026-02-04,No,55664.0,9232.32
TXN00460,2025-05-06,STR002,PRD064,10,237,639,0,5,0,Yes,Medium,2025-12-14,No,35332.4,4675.7
TXN00461,2025-03-13,STR002,PRD013,23,186,854,0,4,3,No,Medium,2025-06-09,No,132319.69,38169.19
TXN00462,2025-05-25,STR002,PRD025,26,125,608,0,4,2,Yes,High,2026-04-01,No,176860.84,48141.08
TXN00463,2025-01-07,STR003,PRD050,11,232,794,0,6,0,No,High,2025-05-24,No,75030.12,24040.28
TXN00464,2025-04-23,STR002,PRD055,18,186,348,0,6,0,Yes,Medium,2026-02-02,No,54618.84,8103.96
TXN00465,2025-02-05,STR003,PRD015,9,153,360,0,9,0,Yes,Medium,2025-05-24,No,37521.45,11470.14
TXN00466,2025-04-19,STR004,PRD034,14,188,436,0,8,0,Yes,Medium,2026-03-21,No,43865.08,11474.12
TXN00467,2025-05-03,STR004,PRD003,37,65,597,0,4,1,No,High,2025-06-20,No,188307.43,59529.3
TXN00468,2025-04-03,STR003,PRD051,9,170,966,0,8,0,Yes,Low,2025-09-07,No,18985.41,2573.64
