sales_id,date,store_id,product_id,quantity_sold,revenue,promotion_applied,customer_demand_level,festive_period,inflation_period,stockout_event
451,04/01/2024,2,11,20,122700,No,Medium,No,No,Yes
452,04/01/2024,2,12,12,96324,Yes,Low,No,No,No
453,04/01/2024,2,13,20,190880,Yes,Medium,No,No,Yes
454,04/01/2024,2,14,27,98550,Yes,Medium,No,No,No
455,04/01/2024,2,15,21,88893,Yes,Medium,No,No,Yes
456,04/01/2024,2,16,16,69024,Yes,Low,No,No,No
457,04/01/2024,2,17,29,229912,Yes,Medium,No,No,No
458,04/01/2024,2,18,22,144430,No,Medium,No,No,No
459,04/01/2024,2,19,18,210582,Yes,Low,No,No,Yes
460,04/01/2024,2,20,14,63140,No,Low,No,No,No
461,04/01/2024,3,1,26,285376,Yes,Medium,No,No,Yes
462,04/01/2024,3,2,20,83140,No,Medium,No,No,No
463,04/01/2024,3,3,21,198135,No,Medium,No,No,No
464,04/01/2024,3,4,42,41496,Yes,High,No,No,No
465,04/01/2024,3,5,35,362705,No,Medium,No,No,No
466,04/01/2024,3,6,34,378998,Yes,Medium,No,No,No
467,04/01/2024,3,7,43,337937,No,High,No,No,No
468,04/01/2024,3,8,30,93450,Yes,Medium,No,No,Yes
469,04/01/2024,3,9,20,60940,No,Medium,No,No,No
470,04/01/2024,3,10,29,58551,No,Medium,No,No,No
471,04/01/2024,3,11,29,177915,Yes,Medium,No,No,Yes
472,04/01/2024,3,12,1,8027,No,Low,No,No,No
473,04/01/2024,3,13,34,324496,Yes,Medium,No,No,Yes
474,04/01/2024,3,14,55,200750,Yes,High,No,No,No
475,04/01/2024,3,15,27,114291,No,Medium,No,No,Yes
476,04/01/2024,3,16,30,129420,Yes,Medium,No,No,No
477,04/01/2024,3,17,16,126848,No,Low,No,No,Yes
478,04/01/2024,3,18,38,249470,No,Medium,No,No,No
479,04/01/2024,3,19,22,257378,No,Medium,No,No,No
480,04/01/2024,3,20,43,193930,Yes,High,No,No,No
481,04/01/2024,4,1,38,417088,Yes,Medium,No,No,No
482,04/01/2024,4,2,25,103925,Yes,Medium,No,No,No
483,04/01/2024,4,3,26,245310,No,Medium,No,No,No
484,04/01/2024,4,4,27,26676,No,Medium,No,No,Yes
485,04/01/2024,4,5,20,207260,No,Medium,No,No,Yes
486,04/01/2024,4,6,13,144911,No,Low,No,No,No
487,04/01/2024,4,7,49,385091,No,High,No,No,Yes
488,04/01/2024,4,8,8,24920,No,Low,No,No,No
489,04/01/2024,4,9,20,60940,No,Medium,No,No,No
490,04/01/2024,4,10,41,82779,Yes,High,No,No,Yes
491,04/01/2024,4,11,19,116565,Yes,Low,No,No,Yes
492,04/01/2024,4,12,15,120405,No,Low,No,No,No
493,04/01/2024,4,13,49,467656,Yes,High,No,No,Yes
494,04/01/2024,4,14,36,131400,Yes,Medium,No,No,No
495,04/01/2024,4,15,67,283611,Yes,High,No,No,No
496,04/01/2024,4,16,37,159618,No,Medium,No,No,No
497,04/01/2024,4,17,17,134776,Yes,Low,No,No,No
498,04/01/2024,4,18,22,144430,No,Medium,No,No,Yes
499,04/01/2024,4,19,22,257378,Yes,Medium,No,No,No
500,04/01/2024,4,20,16,72160,No,Low,No,No,Yes
501,04/01/2024,5,1,60,658560,Yes,High,No,No,No
502,04/01/2024,5,2,32,133024,No,Medium,No,No,No
503,04/01/2024,5,3,3,28305,Yes,Low,No,No,No
504,04/01/2024,5,4,37,36556,No,Medium,No,No,No
505,04/01/2024,5,5,43,445609,Yes,High,No,No,No
506,04/01/2024,5,6,10,111470,No,Low,No,No,No
507,04/01/2024,5,7,27,212193,No,Medium,No,No,No
508,04/01/2024,5,8,14,43610,No,Low,No,No,No
509,04/01/2024,5,9,36,109692,Yes,Medium,No,No,No
510,04/01/2024,5,10,8,16152,No,Low,No,No,No
511,04/01/2024,5,11,36,220860,Yes,Medium,No,No,No
512,04/01/2024,5,12,24,192648,Yes,Medium,No,No,No
513,04/01/2024,5,13,8,76352,No,Low,No,No,No
514,04/01/2024,5,14,13,47450,Yes,Low,No,No,No
515,04/01/2024,5,15,8,33864,Yes,Low,No,No,No
516,04/01/2024,5,16,26,112164,No,Medium,No,No,No
517,04/01/2024,5,17,26,206128,No,Medium,No,No,No
518,04/01/2024,5,18,22,144430,Yes,Medium,No,No,Yes
519,04/01/2024,5,19,14,163786,Yes,Low,No,No,No
520,04/01/2024,5,20,29,130790,No,Medium,No,No,Yes
521,04/01/2024,6,1,23,252448,No,Medium,No,No,No
522,04/01/2024,6,2,32,133024,Yes,Medium,No,No,No
523,04/01/2024,6,3,14,132090,Yes,Low,No,No,No
524,04/01/2024,6,4,14,13832,Yes,Low,No,No,No
525,04/01/2024,6,5,10,103630,Yes,Low,No,No,No
526,04/01/2024,6,6,1,11147,Yes,Low,No,No,Yes
527,04/01/2024,6,7,26,204334,Yes,Medium,No,No,No
528,04/01/2024,6,8,24,74760,Yes,Medium,No,No,No
529,04/01/2024,6,9,14,42658,Yes,Low,No,No,Yes
530,04/01/2024,6,10,38,76722,Yes,Medium,No,No,No
531,04/01/2024,6,11,31,190185,No,Medium,No,No,No
532,04/01/2024,6,12,4,32108,Yes,Low,No,No,No
533,04/01/2024,6,13,36,343584,Yes,Medium,No,No,No
534,04/01/2024,6,14,13,47450,No,Low,No,No,Yes
535,04/01/2024,6,15,56,237048,Yes,High,No,No,No
536,04/01/2024,6,16,8,34512,No,Low,No,No,No
537,04/01/2024,6,17,12,95136,Yes,Low,No,No,Yes
538,04/01/2024,6,18,10,65650,No,Low,No,No,Yes
539,04/01/2024,6,19,18,210582,Yes,Low,No,No,Yes
540,04/01/2024,6,20,11,49610,Yes,Low,No,No,No
541,04/01/2024,7,1,75,823200,Yes,High,No,No,No
542,04/01/2024,7,2,1,4157,Yes,Low,No,No,No
543,04/01/2024,7,3,20,188700,No,Medium,No,No,No
544,04/01/2024,7,4,46,45448,Yes,High,No,No,No
545,04/01/2024,7,5,1,10363,Yes,Low,No,No,Yes
546,04/01/2024,7,6,12,133764,No,Low,No,No,Yes
547,04/01/2024,7,7,50,392950,Yes,High,No,No,Yes
548,04/01/2024,7,8,27,84105,No,Medium,No,No,No
549,04/01/2024,7,9,28,85316,No,Medium,No,No,No
550,04/01/2024,7,10,40,80760,Yes,High,No,No,No
551,04/01/2024,7,11,5,30675,No,Low,No,No,No
552,04/01/2024,7,12,38,305026,Yes,Medium,No,No,No
553,04/01/2024,7,13,27,257688,Yes,Medium,No,No,No
554,04/01/2024,7,14,18,65700,No,Low,No,No,No
555,04/01/2024,7,15,48,203184,No,High,No,No,No
556,04/01/2024,7,16,15,64710,No,Low,No,No,No
557,04/01/2024,7,17,4,31712,Yes,Low,No,No,No
558,04/01/2024,7,18,17,111605,No,Low,No,No,Yes
559,04/01/2024,7,19,34,397766,No,Medium,No,No,No
560,04/01/2024,7,20,5,22550,No,Low,No,No,No
561,05/01/2024,1,1,33,362208,Yes,Medium,No,No,No
562,05/01/2024,1,2,36,149652,Yes,Medium,No,No,No
563,05/01/2024,1,3,38,358530,Yes,Medium,No,No,No
564,05/01/2024,1,4,31,30628,Yes,Medium,No,No,No
565,05/01/2024,1,5,41,424883,Yes,High,No,No,Yes
566,05/01/2024,1,6,12,133764,Yes,Low,No,No,Yes
567,05/01/2024,1,7,19,149321,No,Low,No,No,No
568,05/01/2024,1,8,9,28035,Yes,Low,No,No,Yes
569,05/01/2024,1,9,21,63987,No,Medium,No,No,Yes
570,05/01/2024,1,10,19,38361,Yes,Low,No,No,No
571,05/01/2024,1,11,35,214725,Yes,Medium,No,No,No
572,05/01/2024,1,12,18,144486,Yes,Low,No,No,No
573,05/01/2024,1,13,10,95440,No,Low,No,No,No
574,05/01/2024,1,14,33,120450,No,Medium,No,No,No
575,05/01/2024,1,15,40,169320,No,High,No,No,No
576,05/01/2024,1,16,5,21570,No,Low,No,No,Yes
577,05/01/2024,1,17,21,166488,No,Medium,No,No,Yes
578,05/01/2024,1,18,27,177255,Yes,Medium,No,No,Yes
579,05/01/2024,1,19,28,327572,Yes,Medium,No,No,No
580,05/01/2024,1,20,48,216480,Yes,High,No,No,Yes
581,05/01/2024,2,1,39,428064,No,Medium,No,No,No
582,05/01/2024,2,2,23,95611,Yes,Medium,No,No,No
583,05/01/2024,2,3,17,160395,No,Low,No,No,No
584,05/01/2024,2,4,56,55328,Yes,High,No,No,No
585,05/01/2024,2,5,26,269438,No,Medium,No,No,Yes
586,05/01/2024,2,6,24,267528,Yes,Medium,No,No,No
587,05/01/2024,2,7,36,282924,Yes,Medium,No,No,Yes
588,05/01/2024,2,8,29,90335,No,Medium,No,No,No
589,05/01/2024,2,9,19,57893,No,Low,No,No,Yes
590,05/01/2024,2,10,11,22209,No,Low,No,No,No
591,05/01/2024,2,11,9,55215,No,Low,No,No,No
592,05/01/2024,2,12,28,224756,No,Medium,No,No,No
593,05/01/2024,2,13,11,104984,No,Low,No,No,No
594,05/01/2024,2,14,21,76650,Yes,Medium,No,No,Yes
595,05/01/2024,2,15,59,249747,No,High,No,No,No
596,05/01/2024,2,16,37,159618,Yes,Medium,No,No,No
597,05/01/2024,2,17,38,301264,Yes,Medium,No,No,Yes
598,05/01/2024,2,18,11,72215,No,Low,No,No,No
599,05/01/2024,2,19,35,409465,No,Medium,No,No,No
600,05/01/2024,2,20,21,94710,Yes,Medium,No,No,No
601,05/01/2024,3,1,48,526848,No,High,No,No,No
602,05/01/2024,3,2,29,120553,Yes,Medium,No,No,No
603,05/01/2024,3,3,28,264180,No,Medium,No,No,No
604,05/01/2024,3,4,18,17784,Yes,Low,No,No,Yes
605,05/01/2024,3,5,10,103630,No,Low,No,No,No
606,05/01/2024,3,6,23,256381,Yes,Medium,No,No,No
607,05/01/2024,3,7,12,94308,No,Low,No,No,No
608,05/01/2024,3,8,12,37380,Yes,Low,No,No,No
609,05/01/2024,3,9,13,39611,No,Low,No,No,No
610,05/01/2024,3,10,32,64608,No,Medium,No,No,No
611,05/01/2024,3,11,21,128835,Yes,Medium,No,No,No
612,05/01/2024,3,12,14,112378,No,Low,No,No,Yes
613,05/01/2024,3,13,45,429480,Yes,High,No,No,No
614,05/01/2024,3,14,4,14600,Yes,Low,No,No,Yes
615,05/01/2024,3,15,40,169320,No,High,No,No,No
616,05/01/2024,3,16,31,133734,Yes,Medium,No,No,No
617,05/01/2024,3,17,36,285408,Yes,Medium,No,No,Yes
618,05/01/2024,3,18,35,229775,No,Medium,No,No,Yes
619,05/01/2024,3,19,14,163786,Yes,Low,No,No,No
620,05/01/2024,3,20,11,49610,Yes,Low,No,No,No
621,05/01/2024,4,1,43,471968,Yes,High,No,No,No
622,05/01/2024,4,2,7,29099,Yes,Low,No,No,No
623,05/01/2024,4,3,20,188700,No,Medium,No,No,No
624,05/01/2024,4,4,25,24700,Yes,Medium,No,No,Yes
625,05/01/2024,4,5,18,186534,No,Low,No,No,No
626,05/01/2024,4,6,24,267528,No,Medium,No,No,No
627,05/01/2024,4,7,38,298642,No,Medium,No,No,No
628,05/01/2024,4,8,36,112140,Yes,Medium,No,No,No
629,05/01/2024,4,9,38,115786,No,Medium,No,No,Yes
630,05/01/2024,4,10,20,40380,No,Medium,No,No,No
631,05/01/2024,4,11,17,104295,Yes,Low,No,No,No
632,05/01/2024,4,12,24,192648,Yes,Medium,No,No,No
633,05/01/2024,4,13,34,324496,No,Medium,No,No,No
634,05/01/2024,4,14,18,65700,No,Low,No,No,Yes
635,05/01/2024,4,15,21,88893,Yes,Medium,No,No,No
636,05/01/2024,4,16,1,4314,Yes,Low,No,No,Yes
637,05/01/2024,4,17,33,261624,Yes,Medium,No,No,No
638,05/01/2024,4,18,28,183820,Yes,Medium,No,No,No
639,05/01/2024,4,19,30,350970,Yes,Medium,No,No,Yes
640,05/01/2024,4,20,21,94710,Yes,Medium,No,No,Yes
641,05/01/2024,5,1,31,340256,Yes,Medium,No,No,Yes
642,05/01/2024,5,2,36,149652,No,Medium,No,No,No
643,05/01/2024,5,3,37,349095,No,Medium,No,No,No
644,05/01/2024,5,4,26,25688,No,Medium,No,No,Yes
645,05/01/2024,5,5,21,217623,No,Medium,No,No,Yes
646,05/01/2024,5,6,34,378998,No,Medium,No,No,No
647,05/01/2024,5,7,18,141462,Yes,Low,No,No,Yes
648,05/01/2024,5,8,28,87220,No,Medium,No,No,Yes
649,05/01/2024,5,9,38,115786,Yes,Medium,No,No,Yes
650,05/01/2024,5,10,42,84798,No,High,No,No,No
651,05/01/2024,5,11,48,294480,No,High,No,No,No
652,05/01/2024,5,12,27,216729,Yes,Medium,No,No,No
653,05/01/2024,5,13,34,324496,Yes,Medium,No,No,Yes
654,05/01/2024,5,14,5,18250,No,Low,No,No,No
655,05/01/2024,5,15,44,186252,No,High,No,No,No
656,05/01/2024,5,16,37,159618,Yes,Medium,No,No,No
657,05/01/2024,5,17,27,214056,No,Medium,No,No,Yes
658,05/01/2024,5,18,11,72215,Yes,Low,No,No,No
659,05/01/2024,5,19,12,140388,No,Low,No,No,No
660,05/01/2024,5,20,26,117260,Yes,Medium,No,No,No
661,05/01/2024,6,1,60,658560,Yes,High,No,No,No
662,05/01/2024,6,2,33,137181,Yes,Medium,No,No,No
663,05/01/2024,6,3,6,56610,No,Low,No,No,No
664,05/01/2024,6,4,23,22724,No,Medium,No,No,No
665,05/01/2024,6,5,16,165808,No,Low,No,No,No
666,05/01/2024,6,6,32,356704,Yes,Medium,No,No,No
667,05/01/2024,6,7,43,337937,No,High,No,No,No
668,05/01/2024,6,8,41,127715,Yes,High,No,No,No
669,05/01/2024,6,9,21,63987,Yes,Medium,No,No,No
670,05/01/2024,6,10,27,54513,Yes,Medium,No,No,No
671,05/01/2024,6,11,17,104295,No,Low,No,No,No
672,05/01/2024,6,12,14,112378,No,Low,No,No,Yes
673,05/01/2024,6,13,11,104984,Yes,Low,No,No,Yes
674,05/01/2024,6,14,42,153300,Yes,High,No,No,Yes
675,05/01/2024,6,15,11,46563,Yes,Low,No,No,Yes
676,05/01/2024,6,16,14,60396,Yes,Low,No,No,No
677,05/01/2024,6,17,7,55496,Yes,Low,No,No,No
678,05/01/2024,6,18,20,131300,No,Medium,No,No,No
679,05/01/2024,6,19,20,233980,Yes,Medium,No,No,No
680,05/01/2024,6,20,38,171380,Yes,Medium,No,No,No
681,05/01/2024,7,1,63,691488,No,High,No,No,Yes
682,05/01/2024,7,2,17,70669,No,Low,No,No,No
683,05/01/2024,7,3,25,235875,Yes,Medium,No,No,No
684,05/01/2024,7,4,7,6916,Yes,Low,No,No,Yes
685,05/01/2024,7,5,37,383431,Yes,Medium,No,No,Yes
686,05/01/2024,7,6,39,434733,Yes,Medium,No,No,No
687,05/01/2024,7,7,7,55013,No,Low,No,No,No
688,05/01/2024,7,8,5,15575,Yes,Low,No,No,No
689,05/01/2024,7,9,20,60940,Yes,Medium,No,No,Yes
690,05/01/2024,7,10,42,84798,No,High,No,No,No
691,05/01/2024,7,11,23,141105,Yes,Medium,No,No,No
692,05/01/2024,7,12,38,305026,No,Medium,No,No,Yes
693,05/01/2024,7,13,5,47720,No,Low,No,No,No
694,05/01/2024,7,14,11,40150,Yes,Low,No,No,No
695,05/01/2024,7,15,52,220116,No,High,No,No,No
696,05/01/2024,7,16,19,81966,Yes,Low,No,No,Yes
697,05/01/2024,7,17,16,126848,No,Low,No,No,No
698,05/01/2024,7,18,11,72215,No,Low,No,No,No
699,05/01/2024,7,19,50,584950,Yes,High,No,No,No
700,05/01/2024,7,20,26,117260,Yes,Medium,No,No,No
701,06/01/2024,1,1,52,570752,No,High,No,No,No
702,06/01/2024,1,2,36,149652,No,Medium,No,No,No
703,06/01/2024,1,3,9,84915,No,Low,No,No,No
704,06/01/2024,1,4,7,6916,Yes,Low,No,No,Yes
705,06/01/2024,1,5,28,290164,No,Medium,No,No,No
706,06/01/2024,1,6,38,423586,Yes,Medium,No,No,No
707,06/01/2024,1,7,45,353655,Yes,High,No,No,No
708,06/01/2024,1,8,46,143290,Yes,High,No,No,No
709,06/01/2024,1,9,1,3047,Yes,Low,No,No,No
710,06/01/2024,1,10,18,36342,Yes,Low,No,No,Yes
711,06/01/2024,1,11,20,122700,Yes,Medium,No,No,No
712,06/01/2024,1,12,25,200675,No,Medium,No,No,Yes
713,06/01/2024,1,13,23,219512,No,Medium,No,No,No
714,06/01/2024,1,14,12,43800,Yes,Low,No,No,No
715,06/01/2024,1,15,51,215883,Yes,High,No,No,Yes
716,06/01/2024,1,16,22,94908,No,Medium,No,No,No
717,06/01/2024,1,17,16,126848,Yes,Low,No,No,No
718,06/01/2024,1,18,21,137865,No,Medium,No,No,No
719,06/01/2024,1,19,13,152087,No,Low,No,No,Yes
720,06/01/2024,1,20,23,103730,No,Medium,No,No,Yes
721,06/01/2024,2,1,16,175616,No,Low,No,No,No
722,06/01/2024,2,2,9,37413,Yes,Low,No,No,No
723,06/01/2024,2,3,32,301920,Yes,Medium,No,No,No
724,06/01/2024,2,4,17,16796,Yes,Low,No,No,Yes
725,06/01/2024,2,5,9,93267,No,Low,No,No,Yes
726,06/01/2024,2,6,9,100323,No,Low,No,No,No
727,06/01/2024,2,7,45,353655,Yes,High,No,No,No
728,06/01/2024,2,8,30,93450,No,Medium,No,No,No
729,06/01/2024,2,9,6,18282,No,Low,No,No,No
730,06/01/2024,2,10,34,68646,Yes,Medium,No,No,No
731,06/01/2024,2,11,37,226995,Yes,Medium,No,No,No
732,06/01/2024,2,12,6,48162,No,Low,No,No,No
733,06/01/2024,2,13,38,362672,Yes,Medium,No,No,No
734,06/01/2024,2,14,4,14600,No,Low,No,No,No
735,06/01/2024,2,15,20,84660,No,Medium,No,No,No
736,06/01/2024,2,16,8,34512,Yes,Low,No,No,No
737,06/01/2024,2,17,36,285408,Yes,Medium,No,No,No
738,06/01/2024,2,18,42,275730,Yes,High,No,No,Yes
739,06/01/2024,2,19,17,198883,No,Low,No,No,No
740,06/01/2024,2,20,30,135300,No,Medium,No,No,Yes
741,06/01/2024,3,1,42,460992,Yes,High,No,No,No
742,06/01/2024,3,2,28,116396,No,Medium,No,No,No
743,06/01/2024,3,3,5,47175,No,Low,No,No,No
744,06/01/2024,3,4,18,17784,No,Low,No,No,No
745,06/01/2024,3,5,37,383431,Yes,Medium,No,No,Yes
746,06/01/2024,3,6,29,323263,Yes,Medium,No,No,No
747,06/01/2024,3,7,33,259347,No,Medium,No,No,No
748,06/01/2024,3,8,6,18690,No,Low,No,No,No
749,06/01/2024,3,9,39,118833,Yes,Medium,No,No,No
750,06/01/2024,3,10,19,38361,Yes,Low,No,No,No
751,06/01/2024,3,11,3,18405,No,Low,No,No,No
752,06/01/2024,3,12,25,200675,No,Medium,No,No,Yes
753,06/01/2024,3,13,3,28632,Yes,Low,No,No,No
754,06/01/2024,3,14,17,62050,No,Low,No,No,No
755,06/01/2024,3,15,2,8466,No,Low,No,No,Yes
756,06/01/2024,3,16,43,185502,Yes,High,No,No,No
757,06/01/2024,3,17,24,190272,No,Medium,No,No,No
758,06/01/2024,3,18,28,183820,Yes,Medium,No,No,No
759,06/01/2024,3,19,16,187184,No,Low,No,No,Yes
760,06/01/2024,3,20,39,175890,Yes,Medium,No,No,No
761,06/01/2024,4,1,39,428064,No,Medium,No,No,No
762,06/01/2024,4,2,11,45727,No,Low,No,No,No
763,06/01/2024,4,3,49,462315,No,High,No,No,No
764,06/01/2024,4,4,4,3952,No,Low,No,No,No
765,06/01/2024,4,5,45,466335,Yes,High,No,No,No
766,06/01/2024,4,6,12,133764,No,Low,No,No,Yes
767,06/01/2024,4,7,30,235770,Yes,Medium,No,No,No
768,06/01/2024,4,8,30,93450,No,Medium,No,No,No
769,06/01/2024,4,9,8,24376,No,Low,No,No,No
770,06/01/2024,4,10,28,56532,No,Medium,No,No,Yes
771,06/01/2024,4,11,14,85890,Yes,Low,No,No,No
772,06/01/2024,4,12,22,176594,No,Medium,No,No,Yes
773,06/01/2024,4,13,8,76352,Yes,Low,No,No,No
774,06/01/2024,4,14,26,94900,Yes,Medium,No,No,Yes
775,06/01/2024,4,15,28,118524,No,Medium,No,No,No
776,06/01/2024,4,16,1,4314,Yes,Low,No,No,No
777,06/01/2024,4,17,1,7928,Yes,Low,No,No,Yes
778,06/01/2024,4,18,22,144430,No,Medium,No,No,No
779,06/01/2024,4,19,37,432863,No,Medium,No,No,Yes
780,06/01/2024,4,20,39,175890,No,Medium,No,No,No
781,06/01/2024,5,1,33,362208,No,Medium,No,No,No
782,06/01/2024,5,2,14,58198,Yes,Low,No,No,No
783,06/01/2024,5,3,35,330225,No,Medium,No,No,No
784,06/01/2024,5,4,40,39520,No,High,No,No,Yes
785,06/01/2024,5,5,11,113993,No,Low,No,No,Yes
786,06/01/2024,5,6,18,200646,No,Low,No,No,No
787,06/01/2024,5,7,43,337937,Yes,High,No,No,Yes
788,06/01/2024,5,8,30,93450,Yes,Medium,No,No,No
789,06/01/2024,5,9,8,24376,No,Low,No,No,No
790,06/01/2024,5,10,2,4038,No,Low,No,No,No
791,06/01/2024,5,11,19,116565,Yes,Low,No,No,Yes
792,06/01/2024,5,12,16,128432,Yes,Low,No,No,No
793,06/01/2024,5,13,38,362672,Yes,Medium,No,No,No
794,06/01/2024,5,14,3,10950,No,Low,No,No,No
795,06/01/2024,5,15,5,21165,No,Low,No,No,No
796,06/01/2024,5,16,19,81966,No,Low,No,No,No
797,06/01/2024,5,17,29,229912,Yes,Medium,No,No,No
798,06/01/2024,5,18,24,157560,No,Medium,No,No,No
799,06/01/2024,5,19,34,397766,Yes,Medium,No,No,No
800,06/01/2024,5,20,11,49610,Yes,Low,No,No,No
801,06/01/2024,6,1,22,241472,No,Medium,No,No,No
802,06/01/2024,6,2,16,66512,No,Low,No,No,No
803,06/01/2024,6,3,35,330225,Yes,Medium,No,No,No
804,06/01/2024,6,4,18,17784,No,Low,No,No,No
805,06/01/2024,6,5,6,62178,No,Low,No,No,Yes
806,06/01/2024,6,6,11,122617,No,Low,No,No,No
807,06/01/2024,6,7,19,149321,No,Low,No,No,Yes
808,06/01/2024,6,8,5,15575,No,Low,No,No,Yes
809,06/01/2024,6,9,38,115786,Yes,Medium,No,No,Yes
810,06/01/2024,6,10,12,24228,Yes,Low,No,No,No
811,06/01/2024,6,11,23,141105,Yes,Medium,No,No,No
812,06/01/2024,6,12,4,32108,No,Low,No,No,No
813,06/01/2024,6,13,52,496288,Yes,High,No,No,Yes
814,06/01/2024,6,14,8,29200,No,Low,No,No,No
815,06/01/2024,6,15,48,203184,No,High,No,No,Yes
816,06/01/2024,6,16,9,38826,No,Low,No,No,No
817,06/01/2024,6,17,34,269552,Yes,Medium,No,No,Yes
818,06/01/2024,6,18,34,223210,Yes,Medium,No,No,No
819,06/01/2024,6,19,7,81893,Yes,Low,No,No,No
820,06/01/2024,6,20,27,121770,No,Medium,No,No,Yes
821,06/01/2024,7,1,64,702464,Yes,High,No,No,No
822,06/01/2024,7,2,22,91454,No,Medium,No,No,No
823,06/01/2024,7,3,35,330225,Yes,Medium,No,No,No
824,06/01/2024,7,4,19,18772,Yes,Low,No,No,No
825,06/01/2024,7,5,13,134719,No,Low,No,No,No
826,06/01/2024,7,6,34,378998,No,Medium,No,No,No
827,06/01/2024,7,7,28,220052,No,Medium,No,No,Yes
828,06/01/2024,7,8,39,121485,Yes,Medium,No,No,No
829,06/01/2024,7,9,7,21329,No,Low,No,No,No
830,06/01/2024,7,10,17,34323,No,Low,No,No,Yes
831,06/01/2024,7,11,1,6135,Yes,Low,No,No,No
832,06/01/2024,7,12,9,72243,Yes,Low,No,No,No
833,06/01/2024,7,13,2,19088,No,Low,No,No,No
834,06/01/2024,7,14,10,36500,No,Low,No,No,No
835,06/01/2024,7,15,15,63495,Yes,Low,No,No,Yes
836,06/01/2024,7,16,13,56082,Yes,Low,No,No,No
837,06/01/2024,7,17,26,206128,Yes,Medium,No,No,Yes
838,06/01/2024,7,18,20,131300,No,Medium,No,No,No
839,06/01/2024,7,19,23,269077,No,Medium,No,No,Yes
840,06/01/2024,7,20,23,103730,Yes,Medium,No,No,No
841,07/01/2024,1,1,44,482944,No,High,No,No,No
842,07/01/2024,1,2,28,116396,No,Medium,No,No,No
843,07/01/2024,1,3,30,283050,No,Medium,No,No,No
844,07/01/2024,1,4,10,9880,No,Low,No,No,No
845,07/01/2024,1,5,25,259075,No,Medium,No,No,No
846,07/01/2024,1,6,29,323263,Yes,Medium,No,No,No
847,07/01/2024,1,7,31,243629,No,Medium,No,No,No
848,07/01/2024,1,8,33,102795,No,Medium,No,No,No
849,07/01/2024,1,9,4,12188,Yes,Low,No,No,Yes
850,07/01/2024,1,10,13,26247,Yes,Low,No,No,Yes
851,07/01/2024,1,11,24,147240,Yes,Medium,No,No,Yes
852,07/01/2024,1,12,16,128432,No,Low,No,No,Yes
853,07/01/2024,1,13,5,47720,No,Low,No,No,No
854,07/01/2024,1,14,12,43800,Yes,Low,No,No,No
855,07/01/2024,1,15,21,88893,Yes,Medium,No,No,Yes
856,07/01/2024,1,16,12,51768,No,Low,No,No,No
857,07/01/2024,1,17,25,198200,Yes,Medium,No,No,Yes
858,07/01/2024,1,18,18,118170,Yes,Low,No,No,No
859,07/01/2024,1,19,23,269077,No,Medium,No,No,No
860,07/01/2024,1,20,40,180400,Yes,High,No,No,No
861,07/01/2024,2,1,31,340256,No,Medium,No,No,No
862,07/01/2024,2,2,23,95611,Yes,Medium,No,No,No
863,07/01/2024,2,3,12,113220,Yes,Low,No,No,Yes
864,07/01/2024,2,4,25,24700,No,Medium,No,No,No
865,07/01/2024,2,5,14,145082,No,Low,No,No,No
866,07/01/2024,2,6,9,100323,Yes,Low,No,No,No
867,07/01/2024,2,7,52,408668,Yes,High,No,No,No
868,07/01/2024,2,8,11,34265,Yes,Low,No,No,Yes
869,07/01/2024,2,9,31,94457,No,Medium,No,No,Yes
870,07/01/2024,2,10,19,38361,Yes,Low,No,No,No
871,07/01/2024,2,11,20,122700,Yes,Medium,No,No,No
872,07/01/2024,2,12,7,56189,No,Low,No,No,No
873,07/01/2024,2,13,39,372216,Yes,Medium,No,No,No
874,07/01/2024,2,14,36,131400,No,Medium,No,No,Yes
875,07/01/2024,2,15,69,292077,Yes,High,No,No,Yes
876,07/01/2024,2,16,31,133734,Yes,Medium,No,No,Yes
877,07/01/2024,2,17,4,31712,No,Low,No,No,No
878,07/01/2024,2,18,34,223210,No,Medium,No,No,No
879,07/01/2024,2,19,17,198883,No,Low,No,No,No
880,07/01/2024,2,20,12,54120,Yes,Low,No,No,Yes
881,07/01/2024,3,1,38,417088,No,Medium,No,No,No
882,07/01/2024,3,2,22,91454,No,Medium,No,No,No
883,07/01/2024,3,3,30,283050,Yes,Medium,No,No,No
884,07/01/2024,3,4,53,52364,Yes,High,No,No,No
885,07/01/2024,3,5,43,445609,Yes,High,No,No,No
886,07/01/2024,3,6,23,256381,No,Medium,No,No,No
887,07/01/2024,3,7,23,180757,Yes,Medium,No,No,No
888,07/01/2024,3,8,32,99680,Yes,Medium,No,No,Yes
889,07/01/2024,3,9,37,112739,No,Medium,No,No,No
890,07/01/2024,3,10,29,58551,Yes,Medium,No,No,Yes
891,07/01/2024,3,11,13,79755,Yes,Low,No,No,No
892,07/01/2024,3,12,22,176594,No,Medium,No,No,Yes
893,07/01/2024,3,13,28,267232,Yes,Medium,No,No,No
894,07/01/2024,3,14,35,127750,Yes,Medium,No,No,No
895,07/01/2024,3,15,35,148155,No,Medium,No,No,No
896,07/01/2024,3,16,39,168246,Yes,Medium,No,No,Yes
897,07/01/2024,3,17,9,71352,No,Low,No,No,Yes
898,07/01/2024,3,18,21,137865,Yes,Medium,No,No,No
899,07/01/2024,3,19,14,163786,No,Low,No,No,No
900,07/01/2024,3,20,20,90200,Yes,Medium,No,No,No
